mode,start_station_id,start_station_name,station_lat,station_lng,exposure_trips,crash_count,risk_rate_per_100k_trips,risk_rate_ci_low,risk_rate_ci_high,risk_proxy_available,credibility_flag,exposure_pct,risk_pct,axa_priority_score,prevention_hotspot,product_hotspot,acquisition_hotspot,exposure_index_pct,eb_risk_rate_per_100k_trips,risk_index_pct,expected_incidents_proxy,scoring_strategy
jc,JC115,Grove St PATH,40.719398021881325,-74.04310199504242,191696,0,0.0,0.0,1.9243382512488187,False,credible,1.0,0.0,1.0,True,True,True,100.0,,,,exposure_only_no_risk_signal
jc,3186,Grove St PATH,40.71958611647166,-74.04311746358871,152521,0,0.0,0.0,2.4186042932540013,False,credible,0.9939393939393939,0.0,0.9939393939393939,True,True,True,99.39393939393939,,,,exposure_only_no_risk_signal
jc,HB102,Hoboken Terminal - River St & Hudson Pl,40.73607661607275,-74.02914031141226,121830,0,0.0,0.0,3.0278908759040757,False,credible,0.9878787878787879,0.0,0.9878787878787879,True,True,True,98.7878787878788,,,,exposure_only_no_risk_signal
jc,HB101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593555297664,-74.03031622702115,107005,0,0.0,0.0,3.4473897987140187,False,credible,0.9818181818181819,0.0,0.9818181818181819,True,True,True,98.18181818181819,,,,exposure_only_no_risk_signal
jc,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73699364177384,-74.02778377108882,96084,0,0.0,0.0,3.839223444188351,False,credible,0.9757575757575758,0.0,0.9757575757575758,True,True,True,97.57575757575758,,,,exposure_only_no_risk_signal
jc,JC066,Newport PATH,40.72722349330869,-74.03376020896891,88022,0,0.0,0.0,4.1908607553951684,False,credible,0.9696969696969697,0.0,0.9696969696969697,True,True,True,96.96969696969697,,,,exposure_only_no_risk_signal
jc,JC009,Hamilton Park,40.72758773534647,-74.0442456604807,87747,0,0.0,0.0,4.203994956082755,False,credible,0.9636363636363636,0.0,0.9636363636363636,True,True,True,96.36363636363636,,,,exposure_only_no_risk_signal
jc,HB105,City Hall - Washington St & 1 St,40.73734371474922,-74.03098566038584,85411,0,0.0,0.0,4.31897466850164,False,credible,0.9575757575757575,0.0,0.9575757575757575,True,True,True,95.75757575757575,,,,exposure_only_no_risk_signal
jc,JC109,Bergen Ave & Sip Ave,40.73102072659904,-74.06442101921235,81374,0,0.0,0.0,4.533240905097371,False,credible,0.9515151515151515,0.0,0.9515151515151515,True,True,True,95.15151515151516,,,,exposure_only_no_risk_signal
jc,JC008,Newport Pkwy,40.728746495290174,-74.0321081725929,78787,0,0.0,0.0,4.68209153047322,False,credible,0.9454545454545454,0.0,0.9454545454545454,True,True,True,94.54545454545455,,,,exposure_only_no_risk_signal
jc,HB502,11 St & Washington St,40.74997487990786,-74.02717695679762,76245,0,0.0,0.0,4.838191952408598,False,credible,0.9393939393939393,0.0,0.9393939393939393,True,True,True,93.93939393939394,,,,exposure_only_no_risk_signal
jc,3203,Hamilton Park,40.727595966,-74.044247311,74661,0,0.0,0.0,4.940838528969523,False,credible,0.9333333333333332,0.0,0.9333333333333332,True,True,True,93.33333333333333,,,,exposure_only_no_risk_signal
jc,HB603,8 St & Washington St,40.74597217568292,-74.0281957345331,71016,0,0.0,0.0,5.194434288208201,False,credible,0.9272727272727272,0.0,0.9272727272727272,True,True,True,92.72727272727272,,,,exposure_only_no_risk_signal
jc,JC105,Hoboken Ave at Monmouth St,40.73521400042389,-74.04694281528727,70930,0,0.0,0.0,5.200732347545377,False,credible,0.9212121212121213,0.0,0.9212121212121213,True,True,True,92.12121212121212,,,,exposure_only_no_risk_signal
jc,JC116,Exchange Pl,40.716376522969625,-74.03435776586205,69926,0,0.0,0.0,5.2754046479334376,False,credible,0.9151515151515152,0.0,0.9151515151515152,True,True,True,91.51515151515152,,,,exposure_only_no_risk_signal
jc,JC013,Marin Light Rail,40.71459233962141,-74.04281343626674,68959,0,0.0,0.0,5.349380724943713,False,credible,0.9090909090909091,0.0,0.9090909090909091,True,True,True,90.9090909090909,,,,exposure_only_no_risk_signal
jc,HB501,Columbus Park - Clinton St & 9 St,40.74815738443504,-74.03245829992186,68348,0,0.0,0.0,5.397201752961221,False,credible,0.9030303030303031,0.0,0.9030303030303031,True,True,True,90.30303030303031,,,,exposure_only_no_risk_signal
jc,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75292043241286,-74.02434452033502,68155,0,0.0,0.0,5.4124854436416046,False,credible,0.896969696969697,0.0,0.896969696969697,False,True,True,89.6969696969697,,,,exposure_only_no_risk_signal
jc,HB201,12 St & Sinatra Dr N,40.75059467623016,-74.02404989538064,66499,0,0.0,0.0,5.547270566646017,False,credible,0.890909090909091,0.0,0.890909090909091,False,True,True,89.0909090909091,,,,exposure_only_no_risk_signal
jc,3195,Sip Ave,40.73088422514886,-74.06390190124512,62416,0,0.0,0.0,5.9101503686778,False,credible,0.8848484848484849,0.0,0.8848484848484849,False,True,True,88.48484848484848,,,,exposure_only_no_risk_signal
jc,JC052,Liberty Light Rail,40.71125600011699,-74.05569111599195,61114,0,0.0,0.0,6.03606285648777,False,credible,0.8787878787878788,0.0,0.8787878787878788,False,True,True,87.87878787878788,,,,exposure_only_no_risk_signal
jc,3199,Newport Pkwy,40.7287448,-74.0321082,60740,0,0.0,0.0,6.073229262617608,False,credible,0.8727272727272727,0.0,0.8727272727272727,False,True,True,87.27272727272727,,,,exposure_only_no_risk_signal
jc,3639,Harborside,40.7192517,-74.034234,60297,0,0.0,0.0,6.117849070623639,False,credible,0.8666666666666667,0.0,0.8666666666666667,False,True,True,86.66666666666667,,,,exposure_only_no_risk_signal
jc,3202,Newport PATH,40.7272235,-74.0337589,59738,0,0.0,0.0,6.1750970138168935,False,credible,0.8606060606060606,0.0,0.8606060606060606,False,True,True,86.06060606060606,,,,exposure_only_no_risk_signal
jc,HB303,Clinton St & 7 St,40.745408725961646,-74.03333236797171,59638,0,0.0,0.0,6.1854513131123365,False,credible,0.8545454545454545,0.0,0.8545454545454545,False,True,True,85.45454545454545,,,,exposure_only_no_risk_signal
jc,JC014,Columbus Drive,40.7183903730582,-74.03890115673437,59248,0,0.0,0.0,6.226167050556872,False,credible,0.8484848484848484,0.0,0.8484848484848484,False,True,True,84.84848484848484,,,,exposure_only_no_risk_signal
jc,HB402,Madison St & 1 St,40.73878248243147,-74.03928653095069,58906,0,0.0,0.0,6.262315305934769,False,credible,0.8424242424242423,0.0,0.8424242424242423,False,True,True,84.24242424242424,,,,exposure_only_no_risk_signal
jc,JC003,City Hall,40.717733344964216,-74.04384724390725,57953,0,0.0,0.0,6.365295073790719,False,credible,0.8363636363636363,0.0,0.8363636363636363,False,True,True,83.63636363636363,,,,exposure_only_no_risk_signal
jc,JC006,Warren St,40.72112764479266,-74.03804750631956,57200,0,0.0,0.0,6.449089954744642,False,credible,0.8303030303030303,0.0,0.8303030303030303,False,True,True,83.03030303030303,,,,exposure_only_no_risk_signal
jc,HB305,9 St HBLR - Jackson St & 8 St,40.747908169940594,-74.0384117037277,56946,0,0.0,0.0,6.477855256056502,False,credible,0.8242424242424242,0.0,0.8242424242424242,False,True,True,82.42424242424242,,,,exposure_only_no_risk_signal
jc,JC032,Newark Ave,40.72152539416971,-74.04629855375994,55623,0,0.0,0.0,6.6319318521365895,False,credible,0.8181818181818182,0.0,0.8181818181818182,False,True,True,81.81818181818183,,,,exposure_only_no_risk_signal
jc,JC104,Harborside,40.71926017660009,-74.03423803498062,55414,0,0.0,0.0,6.656944913043518,False,credible,0.8121212121212121,0.0,0.8121212121212121,False,True,True,81.21212121212122,,,,exposure_only_no_risk_signal
jc,JC098,Washington St,40.72429303156854,-74.03548859483361,55247,0,0.0,0.0,6.677067450022508,False,credible,0.8060606060606061,0.0,0.8060606060606061,False,True,True,80.60606060606061,,,,exposure_only_no_risk_signal
jc,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,54386,0,0.0,0.0,6.78277397512951,False,credible,0.8,0.0,0.8,False,True,True,80.0,,,,exposure_only_no_risk_signal
jc,JC082,Manila & 1st,40.72165900129145,-74.04288378539178,53354,0,0.0,0.0,6.913969813161029,False,credible,0.793939393939394,0.0,0.793939393939394,False,False,True,79.39393939393939,,,,exposure_only_no_risk_signal
jc,HB601,Church Sq Park - 5 St & Park Ave,40.74265386018208,-74.03224552984217,53309,0,0.0,0.0,6.919806138014097,False,credible,0.7878787878787878,0.0,0.7878787878787878,False,False,True,78.78787878787878,,,,exposure_only_no_risk_signal
jc,HB408,Marshall St & 2 St,40.740780438243895,-74.04253074251234,50779,0,0.0,0.0,7.264576801658038,False,credible,0.7818181818181819,0.0,0.7818181818181819,False,False,True,78.18181818181819,,,,exposure_only_no_risk_signal
jc,3192,Liberty Light Rail,40.7112423,-74.0557013,50521,0,0.0,0.0,7.30167545003847,False,credible,0.7757575757575758,0.0,0.7757575757575758,False,False,True,77.57575757575758,,,,exposure_only_no_risk_signal
jc,HB304,7 St & Monroe St,40.74640362358267,-74.03799560280102,50494,0,0.0,0.0,7.305579780001457,False,credible,0.7696969696969697,0.0,0.7696969696969697,False,False,True,76.96969696969697,,,,exposure_only_no_risk_signal
jc,HB401,Southwest Park - Jackson St & Observer Hwy,40.73755590725073,-74.0416591547661,49819,0,0.0,0.0,7.404563427836639,False,credible,0.7636363636363638,0.0,0.7636363636363638,False,False,True,76.36363636363637,,,,exposure_only_no_risk_signal
jc,HB609,River St & 1 St,40.737212647560064,-74.02886770233994,48397,0,0.0,0.0,7.622124210413736,False,credible,0.7575757575757575,0.0,0.7575757575757575,False,False,True,75.75757575757575,,,,exposure_only_no_risk_signal
jc,HB505,Willow Ave & 12 St,40.75185895828804,-74.03038118337683,48253,0,0.0,0.0,7.644870690141411,False,credible,0.7515151515151515,0.0,0.7515151515151515,False,False,True,75.15151515151514,,,,exposure_only_no_risk_signal
jc,HB409,Clinton St & Newark St,40.73743444309654,-74.03570541737086,48102,0,0.0,0.0,7.66886918239145,False,credible,0.7454545454545455,0.0,0.7454545454545455,False,False,True,74.54545454545455,,,,exposure_only_no_risk_signal
jc,HB602,Stevens - River Ter & 6 St,40.74312985550474,-74.02699767009489,47516,0,0.0,0.0,7.763446952845222,False,credible,0.7393939393939394,0.0,0.7393939393939394,False,False,True,73.93939393939394,,,,exposure_only_no_risk_signal
jc,HB203,Bloomfield St & 15 St,40.75449771881579,-74.02658812557641,46730,0,0.0,0.0,7.894028363179832,False,credible,0.7333333333333333,0.0,0.7333333333333333,False,False,True,73.33333333333333,,,,exposure_only_no_risk_signal
jc,HB301,4 St & Grand St,40.74225385798773,-74.0351031486465,46547,0,0.0,0.0,7.925063815313415,False,credible,0.7272727272727273,0.0,0.7272727272727273,False,False,True,72.72727272727273,,,,exposure_only_no_risk_signal
jc,JC035,Van Vorst Park,40.71848908393641,-74.04772826829861,45213,0,0.0,0.0,8.158891146603711,False,credible,0.7212121212121212,0.0,0.7212121212121212,False,False,True,72.12121212121212,,,,exposure_only_no_risk_signal
jc,HB407,Adams St & 2 St,40.73980288998553,-74.03689949093469,45072,0,0.0,0.0,8.184414834296094,False,credible,0.7151515151515152,0.0,0.7151515151515152,False,False,True,71.51515151515152,,,,exposure_only_no_risk_signal
jc,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44988,0,0.0,0.0,8.19969648375997,False,credible,0.7090909090909091,0.0,0.7090909090909091,False,False,True,70.9090909090909,,,,exposure_only_no_risk_signal
jc,JC102,Grand St,40.715176579187,-74.0376850764864,43846,0,0.0,0.0,8.413263362938318,False,credible,0.703030303030303,0.0,0.703030303030303,False,False,True,70.3030303030303,,,,exposure_only_no_risk_signal
jc,JC110,JC Medical Center,40.71540012345123,-74.04968669011637,43800,0,0.0,0.0,8.422099210305788,False,credible,0.696969696969697,0.0,0.696969696969697,False,False,False,69.6969696969697,,,,exposure_only_no_risk_signal
jc,HB106,River St & Newark St,40.73672227316332,-74.02900660353771,43486,0,0.0,0.0,8.482912785986146,False,credible,0.6909090909090909,0.0,0.6909090909090909,False,False,False,69.0909090909091,,,,exposure_only_no_risk_signal
jc,JC023,Brunswick St,40.72416552533261,-74.05065486632931,43343,0,0.0,0.0,8.510900154843771,False,credible,0.6848484848484848,0.0,0.6848484848484848,False,False,False,68.48484848484848,,,,exposure_only_no_risk_signal
jc,JC072,Morris Canal,40.7124127154477,-74.03850231134098,41635,0,0.0,0.0,8.86004432355935,False,credible,0.6787878787878789,0.0,0.6787878787878789,False,False,False,67.87878787878789,,,,exposure_only_no_risk_signal
jc,HB506,Grand St & 14 St,40.75405743526864,-74.03160309625919,41325,0,0.0,0.0,8.92650805593209,False,credible,0.6727272727272726,0.0,0.6727272727272726,False,False,False,67.27272727272727,,,,exposure_only_no_risk_signal
jc,3185,City Hall,40.7177325,-74.043845,39993,0,0.0,0.0,9.22381280252528,False,credible,0.6666666666666665,0.0,0.6666666666666665,False,False,False,66.66666666666666,,,,exposure_only_no_risk_signal
jc,JC055,McGinley Square,40.72535464581736,-74.06759713843722,39123,0,0.0,0.0,9.42892787903263,False,credible,0.6606060606060606,0.0,0.6606060606060606,False,False,False,66.06060606060606,,,,exposure_only_no_risk_signal
jc,JC081,Brunswick & 6th,40.72602021954028,-74.05038648456343,37877,0,0.0,0.0,9.739101444448968,False,credible,0.6545454545454545,0.0,0.6545454545454545,False,False,False,65.45454545454545,,,,exposure_only_no_risk_signal
jc,3187,Warren St,40.7211236,-74.03805095,37726,0,0.0,0.0,9.778082632969133,False,credible,0.6484848484848484,0.0,0.6484848484848484,False,False,False,64.84848484848484,,,,exposure_only_no_risk_signal
jc,HB608,2 St & Park Ave,40.73914946580543,-74.03308143311068,37473,0,0.0,0.0,9.844099629370309,False,credible,0.6424242424242425,0.0,0.6424242424242425,False,False,False,64.24242424242425,,,,exposure_only_no_risk_signal
jc,HB611,4 St & River St,40.74081385969923,-74.02741368512818,37225,0,0.0,0.0,9.909682885463896,False,credible,0.6363636363636364,0.0,0.6363636363636364,False,False,False,63.63636363636363,,,,exposure_only_no_risk_signal
jc,3211,Newark Ave,40.72152515,-74.046304543,37136,0,0.0,0.0,9.933432394748857,False,credible,0.6303030303030303,0.0,0.6303030303030303,False,False,False,63.030303030303024,,,,exposure_only_no_risk_signal
jc,3638,Washington St,40.7242941,-74.0354826,36913,0,0.0,0.0,9.993442565258677,False,credible,0.6242424242424243,0.0,0.6242424242424243,False,False,False,62.42424242424243,,,,exposure_only_no_risk_signal
jc,JC002,Paulus Hook,40.71415163448354,-74.03355385708825,36593,0,0.0,0.0,10.08083364062508,False,credible,0.6181818181818182,0.0,0.6181818181818182,False,False,False,61.81818181818181,,,,exposure_only_no_risk_signal
jc,3267,Morris Canal,40.7124188237569,-74.03852552175522,36233,0,0.0,0.0,10.180993718747924,False,credible,0.6121212121212121,0.0,0.6121212121212121,False,False,False,61.212121212121204,,,,exposure_only_no_risk_signal
jc,HB302,6 St & Grand St,40.74438159525705,-74.03449357112699,35789,0,0.0,0.0,10.307299600754241,False,credible,0.6060606060606061,0.0,0.6060606060606061,False,False,False,60.60606060606061,,,,exposure_only_no_risk_signal
jc,JC074,Jersey & 3rd,40.723333083886224,-74.04592945603672,35531,0,0.0,0.0,10.382143632641736,False,credible,0.6,0.0,0.6,False,False,False,60.0,,,,exposure_only_no_risk_signal
jc,JC103,Journal Square,40.73367598774171,-74.06248674430744,35029,0,0.0,0.0,10.530929955505254,False,credible,0.593939393939394,0.0,0.593939393939394,False,False,False,59.3939393939394,,,,exposure_only_no_risk_signal
jc,3184,Paulus Hook,40.7141454,-74.0335519,34804,0,0.0,0.0,10.599010039403332,False,credible,0.5878787878787879,0.0,0.5878787878787879,False,False,False,58.78787878787879,,,,exposure_only_no_risk_signal
jc,3205,JC Medical Center,40.71653978099194,-74.0496379137039,34536,0,0.0,0.0,10.681258553723463,False,credible,0.5818181818181818,0.0,0.5818181818181818,False,False,False,58.18181818181818,,,,exposure_only_no_risk_signal
jc,JC020,Baldwin at Montgomery,40.72364511912292,-74.06418918310841,33825,0,0.0,0.0,10.905778134852728,False,credible,0.5757575757575758,0.0,0.5757575757575758,False,False,False,57.57575757575758,,,,exposure_only_no_risk_signal
jc,HB404,Mama Johnson Field - 4 St & Jackson St,40.74313687364499,-74.04004515247838,32098,0,0.0,0.0,11.492552352526436,False,credible,0.5696969696969697,0.0,0.5696969696969697,False,False,False,56.96969696969697,,,,exposure_only_no_risk_signal
jc,3275,Columbus Drive,40.71835519823214,-74.03891444206238,31470,0,0.0,0.0,11.721892132551432,False,credible,0.5636363636363636,0.0,0.5636363636363636,False,False,False,56.36363636363636,,,,exposure_only_no_risk_signal
jc,JC078,Lafayette Park,40.713480135962016,-74.06283512588007,30089,0,0.0,0.0,12.25989382868801,False,credible,0.5575757575757576,0.0,0.5575757575757576,False,False,False,55.757575757575765,,,,exposure_only_no_risk_signal
jc,3213,Van Vorst Park,40.71848892,-74.047726625,30073,0,0.0,0.0,12.266416566734065,False,credible,0.5515151515151515,0.0,0.5515151515151515,False,False,False,55.15151515151515,,,,exposure_only_no_risk_signal
jc,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,29286,0,0.0,0.0,12.596050857453854,False,credible,0.5454545454545454,0.0,0.5454545454545454,False,False,False,54.54545454545454,,,,exposure_only_no_risk_signal
jc,JC076,Dixon Mills,40.721635407988,-74.04997321380024,28287,0,0.0,0.0,13.040900251401474,False,credible,0.5393939393939394,0.0,0.5393939393939394,False,False,False,53.939393939393945,,,,exposure_only_no_risk_signal
jc,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,28272,0,0.0,0.0,13.047819234981379,False,credible,0.5333333333333333,0.0,0.5333333333333333,False,False,False,53.333333333333336,,,,exposure_only_no_risk_signal
jc,JC027,Jersey & 6th St,40.72528783301208,-74.04556450547197,27412,0,0.0,0.0,13.45717005002895,False,credible,0.5272727272727272,0.0,0.5272727272727272,False,False,False,52.72727272727272,,,,exposure_only_no_risk_signal
jc,JC099,Montgomery St,40.719424593375,-74.05098571958345,27159,0,0.0,0.0,13.58253048386883,False,credible,0.5212121212121212,0.0,0.5212121212121212,False,False,False,52.121212121212125,,,,exposure_only_no_risk_signal
jc,JC019,Hilltop,40.73116212564534,-74.05755120875271,27056,0,0.0,0.0,13.634238077003014,False,credible,0.5151515151515151,0.0,0.5151515151515151,False,False,False,51.515151515151516,,,,exposure_only_no_risk_signal
