mode,start_station_id,start_station_name,station_lat,station_lng,exposure_trips,crash_count,risk_rate_per_100k_trips,risk_rate_ci_low,risk_rate_ci_high,risk_proxy_available,credibility_flag,exposure_pct,risk_pct,axa_priority_score,prevention_hotspot,product_hotspot,acquisition_hotspot,exposure_index_pct,eb_risk_rate_per_100k_trips,risk_index_pct,expected_incidents_proxy,scoring_strategy
jc,3209,Brunswick St,40.7241765,-74.0506564,26657,0,0.0,0.0,13.838314341876186,False,credible,0.509090909090909,0.0,0.509090909090909,False,False,False,50.90909090909091,,,,exposure_only_no_risk_signal
jc,JC024,Pershing Field,40.74264196185809,-74.0517985681907,26373,0,0.0,0.0,13.987333462685077,False,credible,0.503030303030303,0.0,0.503030303030303,False,False,False,50.303030303030305,,,,exposure_only_no_risk_signal
jc,JC057,Riverview Park,40.74435931125063,-74.04396110577335,26296,0,0.0,0.0,14.028291200615818,False,credible,0.49696969696969695,0.0,0.49696969696969695,False,False,False,49.696969696969695,,,,exposure_only_no_risk_signal
jc,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,25995,0,0.0,0.0,14.1907268863779,False,credible,0.49090909090909096,0.0,0.49090909090909096,False,False,False,49.09090909090909,,,,exposure_only_no_risk_signal
jc,3273,Manila & 1st,40.72165072487999,-74.04288411140442,25624,0,0.0,0.0,14.39618894050084,False,credible,0.48484848484848486,0.0,0.48484848484848486,False,False,False,48.484848484848484,,,,exposure_only_no_risk_signal
jc,JC022,Oakland Ave,40.73758784368278,-74.05245292046891,25621,0,0.0,0.0,14.397874611115629,False,credible,0.47878787878787876,0.0,0.47878787878787876,False,False,False,47.878787878787875,,,,exposure_only_no_risk_signal
jc,HB607,Hudson St & 4 St,40.74094492298108,-74.02861747616673,24640,0,0.0,0.0,14.971101680657204,False,credible,0.4727272727272727,0.0,0.4727272727272727,False,False,False,47.27272727272727,,,,exposure_only_no_risk_signal
jc,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,24248,0,0.0,0.0,15.213128728612402,False,credible,0.4666666666666666,0.0,0.4666666666666666,False,False,False,46.666666666666664,,,,exposure_only_no_risk_signal
jc,JC038,Essex Light Rail,40.71277993664759,-74.0364852993279,23404,0,0.0,0.0,15.761747795735497,False,credible,0.46060606060606063,0.0,0.46060606060606063,False,False,False,46.06060606060606,,,,exposure_only_no_risk_signal
jc,JC034,Christ Hospital,40.73478051415688,-74.05043947326338,22843,0,0.0,0.0,16.14883970631675,False,credible,0.45454545454545453,0.0,0.45454545454545453,False,False,False,45.45454545454545,,,,exposure_only_no_risk_signal
jc,HB503,Madison St & 10 St,40.7499465800476,-74.03587238842577,22430,0,0.0,0.0,16.44618570715085,False,credible,0.4484848484848485,0.0,0.4484848484848485,False,False,False,44.84848484848485,,,,exposure_only_no_risk_signal
jc,3681,Grand St,40.71517767732029,-74.03768330812454,22398,0,0.0,0.0,16.46968235607615,False,credible,0.44242424242424244,0.0,0.44242424242424244,False,False,False,44.24242424242424,,,,exposure_only_no_risk_signal
jc,JC095,Bergen Ave,40.722108472655016,-74.07143124285724,22232,0,0.0,0.0,16.592656774531914,False,credible,0.43636363636363634,0.0,0.43636363636363634,False,False,False,43.63636363636363,,,,exposure_only_no_risk_signal
jc,3194,McGinley Square,40.7253399253558,-74.06762212514877,21757,0,0.0,0.0,16.954908554092636,False,credible,0.4303030303030303,0.0,0.4303030303030303,False,False,False,43.03030303030303,,,,exposure_only_no_risk_signal
jc,3279,Dixon Mills,40.721630142638354,-74.04996782541275,21564,0,0.0,0.0,17.106656715423554,False,credible,0.4242424242424242,0.0,0.4242424242424242,False,False,False,42.42424242424242,,,,exposure_only_no_risk_signal
jc,3214,Essex Light Rail,40.7127742,-74.0364857,21342,0,0.0,0.0,17.284600572176625,False,credible,0.41818181818181815,0.0,0.41818181818181815,False,False,False,41.81818181818181,,,,exposure_only_no_risk_signal
jc,JC053,Lincoln Park,40.7246134847056,-74.07839623934356,20863,0,0.0,0.0,17.6814430049079,False,credible,0.4121212121212121,0.0,0.4121212121212121,False,False,False,41.21212121212121,,,,exposure_only_no_risk_signal
jc,HB612,Newark St & Washington St,40.73681,-74.0309,20681,0,0.0,0.0,17.837045859068397,False,credible,0.40606060606060607,0.0,0.40606060606060607,False,False,False,40.60606060606061,,,,exposure_only_no_risk_signal
jc,JC093,Fairmount Ave,40.72573304120194,-74.07193884035188,20445,0,0.0,0.0,18.04294181518188,False,credible,0.4,0.0,0.4,False,False,False,40.0,,,,exposure_only_no_risk_signal
jc,3640,Journal Square,40.73367,-74.0625,19796,0,0.0,0.0,18.63446885286894,False,credible,0.3939393939393939,0.0,0.3939393939393939,False,False,False,39.39393939393939,,,,exposure_only_no_risk_signal
jc,JC097,York St & Marin Blvd,40.71662411329032,-74.04240624232183,18791,0,0.0,0.0,19.631097089638313,False,credible,0.3878787878787879,0.0,0.3878787878787879,False,False,False,38.78787878787879,,,,exposure_only_no_risk_signal
jc,HB610,Adams St & 12 St,40.75187798748868,-74.03329446497287,18102,0,0.0,0.0,20.378297724637804,False,credible,0.3818181818181819,0.0,0.3818181818181819,False,False,False,38.18181818181819,,,,exposure_only_no_risk_signal
jc,JC084,Communipaw & Berry Lane,40.71437546561646,-74.06659642230437,17765,0,0.0,0.0,20.764871680911543,False,credible,0.37575757575757573,0.0,0.37575757575757573,False,False,False,37.57575757575757,,,,exposure_only_no_risk_signal
jc,3225,Baldwin at Montgomery,40.7236589,-74.0641943,16819,0,0.0,0.0,21.932810833663925,False,credible,0.3696969696969697,0.0,0.3696969696969697,False,False,False,36.96969696969697,,,,exposure_only_no_risk_signal
jc,JC080,Leonard Gordon Park,40.74588887675995,-74.05725334228431,16437,0,0.0,0.0,22.442534854985308,False,credible,0.36363636363636365,0.0,0.36363636363636365,False,False,False,36.36363636363637,,,,exposure_only_no_risk_signal
jc,3483,Montgomery St,40.71942,-74.05099,16285,0,0.0,0.0,22.65200770103737,False,credible,0.3575757575757576,0.0,0.3575757575757576,False,False,False,35.75757575757576,,,,exposure_only_no_risk_signal
jc,JC059,Heights Elevator,40.748713525028975,-74.04045228648924,16247,0,0.0,0.0,22.70498833085453,False,credible,0.3484848484848485,0.0,0.3484848484848485,False,False,False,34.84848484848485,,,,exposure_only_no_risk_signal
jc,JC077,Astor Place,40.7192839986223,-74.07124514118823,16247,0,0.0,0.0,22.70498833085453,False,credible,0.3484848484848485,0.0,0.3484848484848485,False,False,False,34.84848484848485,,,,exposure_only_no_risk_signal
jc,3210,Pershing Field,40.742677141,-74.051788633,15616,0,0.0,0.0,23.622435028905837,False,credible,0.33939393939393947,0.0,0.33939393939393947,False,False,False,33.939393939393945,,,,exposure_only_no_risk_signal
jc,HB508,Monroe St & 11 St,40.7501091128573,-74.036636745998,15595,0,0.0,0.0,23.65424465606884,False,credible,0.33333333333333326,0.0,0.33333333333333326,False,False,False,33.33333333333333,,,,exposure_only_no_risk_signal
jc,3280,Astor Place,40.71928220070702,-74.07126188278198,14509,0,0.0,0.0,25.424767069501243,False,credible,0.32727272727272727,0.0,0.32727272727272727,False,False,False,32.72727272727273,,,,exposure_only_no_risk_signal
jc,JC075,Monmouth and 6th,40.72566898039608,-74.04879460095627,13883,0,0.0,0.0,26.571198257681594,False,credible,0.3212121212121212,0.0,0.3212121212121212,False,False,False,32.121212121212125,,,,exposure_only_no_risk_signal
jc,JC065,Dey St,40.73770869886403,-74.06692025030902,13875,0,0.0,0.0,26.586518588208545,False,credible,0.3151515151515151,0.0,0.3151515151515151,False,False,False,31.515151515151512,,,,exposure_only_no_risk_signal
jc,JC094,Glenwood Ave,40.727563964192576,-74.07103950772363,13778,0,0.0,0.0,26.773693236419913,False,credible,0.3090909090909091,0.0,0.3090909090909091,False,False,False,30.909090909090907,,,,exposure_only_no_risk_signal
jc,JC075,Monmouth & 6th,40.72568548362901,-74.04879033565521,13740,0,0.0,0.0,26.847739840712777,False,credible,0.30303030303030304,0.0,0.30303030303030304,False,False,False,30.303030303030305,,,,exposure_only_no_risk_signal
jc,3481,York St,40.71649,-74.04105,13610,0,0.0,0.0,27.10418408606859,False,credible,0.296969696969697,0.0,0.296969696969697,False,False,False,29.6969696969697,,,,exposure_only_no_risk_signal
jc,3268,Lafayette Park,40.71346382669195,-74.06285852193832,13052,0,0.0,0.0,28.262944024777315,False,credible,0.2909090909090909,0.0,0.2909090909090909,False,False,False,29.09090909090909,,,,exposure_only_no_risk_signal
jc,3679,Bergen Ave,40.722103786686034,-74.07145500183105,12933,0,0.0,0.0,28.522998949307475,False,credible,0.28484848484848485,0.0,0.28484848484848485,False,False,False,28.484848484848484,,,,exposure_only_no_risk_signal
jc,JC018,5 Corners Library,40.73495550672345,-74.05950524608177,12482,0,0.0,0.0,29.55359280655292,False,credible,0.2787878787878788,0.0,0.2787878787878788,False,False,False,27.878787878787882,,,,exposure_only_no_risk_signal
jc,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,11960,0,0.0,0.0,30.84347369660481,False,credible,0.2727272727272727,0.0,0.2727272727272727,False,False,False,27.27272727272727,,,,exposure_only_no_risk_signal
jc,3207,Oakland Ave,40.7376037,-74.0524783,11906,0,0.0,0.0,30.983365144582024,False,credible,0.26666666666666666,0.0,0.26666666666666666,False,False,False,26.666666666666668,,,,exposure_only_no_risk_signal
jc,3183,Exchange Place,40.7162469,-74.0334588,11839,0,0.0,0.0,31.158708118202004,False,credible,0.2606060606060606,0.0,0.2606060606060606,False,False,False,26.060606060606062,,,,exposure_only_no_risk_signal
jc,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,11129,0,0.0,0.0,33.14654914290534,False,credible,0.2545454545454545,0.0,0.2545454545454545,False,False,False,25.454545454545453,,,,exposure_only_no_risk_signal
jc,3198,Heights Elevator,40.74871594538023,-74.04044330120087,10977,0,0.0,0.0,33.60553388096871,False,credible,0.24848484848484848,0.0,0.24848484848484848,False,False,False,24.848484848484848,,,,exposure_only_no_risk_signal
jc,3206,Hilltop,40.7311689,-74.0575736,10737,0,0.0,0.0,34.35670535637455,False,credible,0.24242424242424243,0.0,0.24242424242424243,False,False,False,24.242424242424242,,,,exposure_only_no_risk_signal
jc,HB507,Adams St & 11 St,40.75083718737861,-74.03356860915594,9141,0,0.0,0.0,40.3553162029749,False,credible,0.23636363636363636,0.0,0.23636363636363636,False,False,False,23.636363636363637,,,,exposure_only_no_risk_signal
jc,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,8254,0,0.0,0.0,44.69202149399001,False,credible,0.23030303030303031,0.0,0.23030303030303031,False,False,False,23.03030303030303,,,,exposure_only_no_risk_signal
jc,3220,5 Corners Library,40.73496102000952,-74.0595030784607,7815,0,0.0,0.0,47.20255219595567,False,credible,0.22424242424242424,0.0,0.22424242424242424,False,False,False,22.424242424242426,,,,exposure_only_no_risk_signal
jc,JC051,Union St,40.7182003994567,-74.08356973868224,7622,0,0.0,0.0,48.3977886921272,False,credible,0.21818181818181817,0.0,0.21818181818181817,False,False,False,21.818181818181817,,,,exposure_only_no_risk_signal
jc,3196,Riverview Park,40.7443187,-74.0439909,7613,0,0.0,0.0,48.45500399466617,False,credible,0.2121212121212121,0.0,0.2121212121212121,False,False,False,21.21212121212121,,,,exposure_only_no_risk_signal
jc,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,7533,0,0.0,0.0,48.96959317820172,False,credible,0.20606060606060606,0.0,0.20606060606060606,False,False,False,20.606060606060606,,,,exposure_only_no_risk_signal
jc,JC063,Jackson Square,40.71114284691102,-74.07888508889754,7075,0,0.0,0.0,52.13963892740544,False,credible,0.2,0.0,0.2,False,False,False,20.0,,,,exposure_only_no_risk_signal
jc,3212,Christ Hospital,40.734785818,-74.050443636,6978,0,0.0,0.0,52.864423246115436,False,credible,0.19393939393939394,0.0,0.19393939393939394,False,False,False,19.393939393939394,,,,exposure_only_no_risk_signal
jc,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,6410,0,0.0,0.0,57.54882143703487,False,credible,0.18787878787878787,0.0,0.18787878787878787,False,False,False,18.787878787878785,,,,exposure_only_no_risk_signal
jc,3201,Dey St,40.737711,-74.066921,6124,0,0.0,0.0,60.236437852938195,False,credible,0.18181818181818182,0.0,0.18181818181818182,False,False,False,18.181818181818183,,,,exposure_only_no_risk_signal
jc,JC108,Bergen Ave & Stegman St,40.70661869831339,-74.08667218602143,5177,0,0.0,0.0,71.25515654073664,False,credible,0.17575757575757575,0.0,0.17575757575757575,False,False,False,17.575757575757574,,,,exposure_only_no_risk_signal
jc,JC118,Communipaw Ave & Pacific Ave,40.711354,-74.062446,4005,0,0.0,0.0,92.1068527868648,False,insufficient_data,0.16969696969696973,0.0,0.16969696969696973,False,False,False,16.969696969696972,,,,exposure_only_no_risk_signal
jc,JC117,Dr. Lena Edwards Park,40.713203,-74.058261,3106,0,0.0,0.0,118.76624127861994,False,insufficient_data,0.16363636363636364,0.0,0.16363636363636364,False,False,False,16.363636363636363,,,,exposure_only_no_risk_signal
jc,JC107,Grant Ave & MLK Dr,40.70924635695269,-74.0807671076319,2267,0,0.0,0.0,162.72075227675055,False,insufficient_data,0.15757575757575756,0.0,0.15757575757575756,False,False,False,15.757575757575756,,,,exposure_only_no_risk_signal
jc,JC106,Columbus Dr at Exchange Pl,40.716877028405406,-74.03283056046486,1295,0,0.0,0.0,284.8555563022344,False,insufficient_data,0.15151515151515152,0.0,0.15151515151515152,False,False,False,15.151515151515152,,,,exposure_only_no_risk_signal
jc,JC120,Arlington Ave & Bramhall Ave,40.713225,-74.070645,1246,0,0.0,0.0,296.05774110063686,False,insufficient_data,0.14545454545454545,0.0,0.14545454545454545,False,False,False,14.545454545454545,,,,exposure_only_no_risk_signal
jc,JC124,West Side Ave Light Rail,40.714964,-74.08829,1030,0,0.0,0.0,358.1436363217413,False,insufficient_data,0.1393939393939394,0.0,0.1393939393939394,False,False,False,13.939393939393941,,,,exposure_only_no_risk_signal
jc,JC123,Carteret Ave & Arlington Ave,40.709142,-74.074553,1004,0,0.0,0.0,367.4182723221051,False,insufficient_data,0.13333333333333333,0.0,0.13333333333333333,False,False,False,13.333333333333334,,,,exposure_only_no_risk_signal
jc,JC122,Union St & Bergen Ave,40.71575,-74.07887,805,0,0.0,0.0,458.24589492098573,False,insufficient_data,0.12727272727272726,0.0,0.12727272727272726,False,False,False,12.727272727272727,,,,exposure_only_no_risk_signal
jc,JC121,MLK Dr & Bramhall Ave,40.71647,-74.07413,700,0,0.0,0.0,526.9827791591337,False,insufficient_data,0.12121212121212122,0.0,0.12121212121212122,False,False,False,12.121212121212121,,,,exposure_only_no_risk_signal
jc,JC118,Pacific Ave & Communipaw Ave,40.711354,-74.062446,628,0,0.0,0.0,587.4011869608178,False,insufficient_data,0.11515151515151516,0.0,0.11515151515151516,False,False,False,11.515151515151516,,,,exposure_only_no_risk_signal
jc,JC131,West Side Ave & Stegman Pkwy,40.71087,-74.09368,622,0,0.0,0.0,593.0674363527227,False,insufficient_data,0.10909090909090909,0.0,0.10909090909090909,False,False,False,10.909090909090908,,,,exposure_only_no_risk_signal
jc,JC119,Garfield Light Rail,40.710526,-74.070112,515,0,0.0,0.0,716.2872726434827,False,insufficient_data,0.10303030303030303,0.0,0.10303030303030303,False,False,False,10.303030303030303,,,,exposure_only_no_risk_signal
jc,JC125,Claremont Ave & JFK Blvd,40.71188950748599,-74.08384994659119,385,0,0.0,0.0,958.1505075620611,False,insufficient_data,0.09696969696969697,0.0,0.09696969696969697,False,False,False,9.696969696969697,,,,exposure_only_no_risk_signal
jc,JC127,Arlington Ave & Wilkinson Ave,40.704503,-74.07721,247,0,0.0,0.0,1493.4734632040224,False,insufficient_data,0.09090909090909091,0.0,0.09090909090909091,False,False,False,9.090909090909092,,,,exposure_only_no_risk_signal
jc,3426,JCBS Depot,40.70965083364061,-74.06860113143921,198,0,0.0,0.0,1863.0704313706742,False,insufficient_data,0.08484848484848487,0.0,0.08484848484848487,False,False,False,8.484848484848486,,,,exposure_only_no_risk_signal
jc,JC139,Danforth Light Rail,40.69277,-74.0878,67,0,0.0,0.0,5505.790230020799,False,insufficient_data,0.07878787878787878,0.0,0.07878787878787878,False,False,False,7.878787878787878,,,,exposure_only_no_risk_signal
jc,JC135,Danforth Ave & Sullivan Dr,40.70436,-74.09811,57,0,0.0,0.0,6471.718340550764,False,insufficient_data,0.07272727272727272,0.0,0.07272727272727272,False,False,False,7.2727272727272725,,,,exposure_only_no_risk_signal
jc,JC142,Culver Ave & JFK Blvd,40.71005000000001,-74.08576,52,0,0.0,0.0,7093.9989502191065,False,insufficient_data,0.06363636363636363,0.0,0.06363636363636363,False,False,False,6.363636363636363,,,,exposure_only_no_risk_signal
jc,JC145,Mallory Ave & Roosevelt Ave,40.72203,-74.08596,52,0,0.0,0.0,7093.9989502191065,False,insufficient_data,0.06363636363636363,0.0,0.06363636363636363,False,False,False,6.363636363636363,,,,exposure_only_no_risk_signal
jc,JC137,Ferris Triangle Park,40.69877,-74.09216,42,0,0.0,0.0,8783.046319318893,False,insufficient_data,0.05454545454545454,0.0,0.05454545454545454,False,False,False,5.454545454545454,,,,exposure_only_no_risk_signal
jc,JC138,Ocean Ave & New St,40.6968,-74.08862,24,0,0.0,0.0,15370.331058808066,False,insufficient_data,0.048484848484848485,0.0,0.048484848484848485,False,False,False,4.848484848484849,,,,exposure_only_no_risk_signal
jc,JC140,Caven Point Recreation Fields,40.69222,-74.08025,21,0,0.0,0.0,17566.092638637787,False,insufficient_data,0.042424242424242434,0.0,0.042424242424242434,False,False,False,4.242424242424243,,,,exposure_only_no_risk_signal
jc,JC130,Woodlawn Ave & Sterling Ave,40.7073,-74.09243,14,0,0.0,0.0,26349.138957956682,False,insufficient_data,0.03636363636363636,0.0,0.03636363636363636,False,False,False,3.6363636363636362,,,,exposure_only_no_risk_signal
jc,JC143,MLK Dr & Bayview Ave,40.7071,-74.08335,13,0,0.0,0.0,28375.995800876426,False,insufficient_data,0.02727272727272727,0.0,0.02727272727272727,False,False,False,2.727272727272727,,,,exposure_only_no_risk_signal
jc,JC144,Danforth Ave & JFK Blvd,40.70056,-74.09474,13,0,0.0,0.0,28375.995800876426,False,insufficient_data,0.02727272727272727,0.0,0.02727272727272727,False,False,False,2.727272727272727,,,,exposure_only_no_risk_signal
jc,JC132,Van Nostrand Ave & Ocean Ave,40.69983,-74.08416,12,0,0.0,0.0,30740.66211761613,False,insufficient_data,0.015151515151515152,0.0,0.015151515151515152,False,False,False,1.5151515151515151,,,,exposure_only_no_risk_signal
jc,JC133,Richard St Light Rail,40.6990691577764,-74.07915010654774,12,0,0.0,0.0,30740.66211761613,False,insufficient_data,0.015151515151515152,0.0,0.015151515151515152,False,False,False,1.5151515151515151,,,,exposure_only_no_risk_signal
jc,JC134,Wade St & MLK Dr,40.7017,-74.08952,6,0,0.0,0.0,61481.32423523226,False,insufficient_data,0.006060606060606061,0.0,0.006060606060606061,False,False,False,0.6060606060606061,,,,exposure_only_no_risk_signal
